ID,Text,Labels
20312,那么 这些 人 不 动 幼稚 不 能 幼稚 了么,"['Sorrow', 'Anger']"
20313,其实不然 情感 幼稚 就 来自于 珍视 情感 凸现 没有 幼稚 再现 也 没有 罗密欧 更 没有 祝英台 也 不会 伟大 温莎 公爵,"['Sorrow', 'Anger', 'Anxiety']"
20314,情感 就 又 一个 商业 课题 你 觉得 有意思 吗,"['Anger', 'Sorrow']"
20315,现在 人 友情 真的 很 难以 说 得 明白 说 很 时尚 但 又 那么 脆弱,"['Sorrow', 'Anxiety']"
20316,男人 和 男人 间 女人 和 女人 之间 友情 很多 都 建立在 利益 基础 上 男人 和 女人 之间 友情 时间 里 种 模糊不清 基础 上 都 说是 种 友情 到头来 发生 矛盾 就 会 发现 不 友情 而 种 利益 和 情感 混合物 哪里 还有 什么 友情 呢 实际上 种 遮盖 物,"['Anger', 'Hate', 'Sorrow']"
20317,不说 那些 污七八糟 玩意 就 谈 友情,"['Anger', 'Hate']"
20318,友情 似乎 这个 社会 已经 真的 一个 古董 有的 人 看来 简直 种 老 再也 不 能 老 东西,"['Sorrow', 'Anxiety']"
20319,为什么 呢,['Anxiety']
20320,因为 真正 纯洁 友情 真的 很 难 见,"['Sorrow', 'Anxiety']"
20321,说 友情 需要 去 探讨 什么 才 友情 什么 才 真正 友情 呢,"['Anxiety', 'Sorrow']"
20322,其实 相对 上面 说 那些 情况 不妨 去 比照 一下来 探讨 友情 之间 不 存在 利益 和 男女性 别的 区别 他 建立 人 与人 信任 基础 上 种 人类 本心 优等 性格 结合 他们 之间 没有 利益 和 男女 情感 只 种 彼此 契合 彼此 仰慕 这种 仰慕 没有 情感 成分 有的 只是 种 敬佩 如果 情感 成分 那 就 种 伪 友情 种 不齿 友情 应当 不 主题,"['Anxiety', 'Sorrow']"
20323,友情 应当 很 纯洁 不 能 用 金钱 用 鲜血 用 性 甚至 用 阴谋 那 都 种 对 友情 亵渎,"['Anger', 'Hate', 'Sorrow']"
20324,现在 这个 社会 日新月异 感情 动物 也 很多 新变化 都 搞 原始 性 共有 主义 真的 一个 乱 子 都 难说 得 清楚,"['Sorrow', 'Hate', 'Anger']"
20325,唯独 这个 有情 还是 始终 遵守 着 他 本来 原则 所以说 他 很 古老,"['Anxiety', 'Sorrow']"
20326,但是 现在 人们 对于 友情 很少 投入 一旦 看到 又 觉得 种 很 稀罕 事情 所以说 他 古董,"['Sorrow', 'Anxiety']"
20327,那么 句 话 ： 朋友 像 文物 越 老 越 珍贵,"['Love', 'Joy']"
20328,一点 不 错 但 遇到 困难 时候 唯有 那些 和 着 深刻 友情 即使 数十 年 不 联系 一旦 得知 你 处境 艰难 他们 会 毫不 懈怠 不顾一切 给 你 全身心 帮助,"['Joy', 'Love']"
20329,他们 不 求 回报 只求 一个 朋友 安全 和 快乐 当 你 走向 顶端 他们 会 暗暗 为 你 高兴 却 不 愿 给 你 早一点 麻烦 他们 心里 只 朋友 美好 才 他们 安慰,"['Love', 'Joy']"
20330,友情 无私 但 这 无私 高于 任何 感情 无私 即使 父母 之爱 无私 或者 夫妻 间 无私 都 无法 与 这种 相提 并 论 因为 友情 基础 不 亲情 而 友谊,"['Love', 'Joy']"
20331,友情 没有 刻意 只有 进行 奉献 这种 奉献 源于 友情 间 诺言 人 来 共同 抵御 自然 留下 美丽 遗产 能够 继承 自由 那些 具有 人类 优秀 品质 人们 并非 那些 道貌岸然 伪君子,"['Love', 'Joy']"
20332,就 那些 讲究 哥们 意气 街头 痞子 也比 这些 为 君子 强 百倍,"['Anger', 'Hate']"
20333,觉得 对于 友情 解读 这些 人 会 比 那些 人 强 得 多 当然 他们 友情 也 会 或多或少 着 很多 利益 也非 纯洁 友情 可言 只是 率直 一些 罢,"['Anger', 'Sorrow', 'Hate']"
20334,利益 友情 最 大 敌人 夹杂 着 任何 附加 条件 友情 都 种 虚伪 不 值得 一提 不 能 与 友情 共 融,"['Anger', 'Hate']"
20335,友情 没有 任何 企图 企图 就 伪善,"['Hate', 'Anger']"
20336,有的人 为了 情感 说 因为 种 友情 才 和 你 你 一起 可以 为 你 如何 如何 那 一个 真正 骗子 如果 友情 他 就 不 会 那么 表白 如果 爱情 他 为什么 不 明白 地 说,"['Anger', 'Hate', 'Sorrow']"
20337,友情 坦诚 患难与共 心境 开朗 无 欲 无 求,"['Love', 'Joy']"
20338,消失 岁月 收获 友情,"['Joy', 'Love']"
20339,对 优雅 二 字 理解 每个 人 各 不 同 有人 说 优雅 种 和谐 非常 类似于 美丽 只不过 美丽 上天 恩赐 而 优雅 艺术 产物,"['Love', 'Joy']"
20340,还 有人 说 优雅 种 完美 修养,"['Love', 'Joy']"
20341,理解 优雅 对 人 仪态 种 修饰,"['Love', 'Joy']"
20342,它 肯定 褒义 但 褒义 并不 适合 每个 人,"['Anxiety', 'Sorrow']"
20343,我曾 经 写过 不 做 优雅 女人 一文 电视 看 过 一档 时尚 节目 讲 如何 做 优雅 女人 引发 灵感,"['Joy', 'Love']"
20344,轻声 说话 笑 不 露齿 喝 咖啡 时 悄悄 而 小心翼翼 地 擦掉 沾 杯 上 口红 动作 轻 而 缓,"['Love', 'Joy']"
20345,当时 觉得 做 这样 女人 很 累 很 不 放松 也很 公式化,"['Anxiety', 'Sorrow']"
20346,应该 说 如果 做成 一个 优雅 女人 真是 好看 但 不 中用,"['Anxiety', 'Anger', 'Sorrow']"
20347,她 种 让 人 欣赏 而 不 让 人 放松 交流 对象,"['Anxiety', 'Sorrow']"
20348,如果 让 某个 男人 成天 和 一个 优雅 女人 相处 你 会 变 得 处事 谨慎 行为 小心,"['Sorrow', 'Anxiety']"
20349,就 如同 面对 一个 精制 花瓶 你 很 喜欢 但 却 不 敢 触摸,"['Sorrow', 'Anxiety']"
20350,所以 只 能 敬而远之,"['Anxiety', 'Sorrow']"
20351,优雅 女人 优雅 很 累 所以 决定 不 做 优雅 女人 而 去 欣赏,"['Sorrow', 'Anxiety']"
20352,他 说 李 嘉欣 比较 优雅 一类 很 拘谨,"['Love', 'Joy']"
20353,而 舒淇 大大咧咧 一类 很 随意,"['Love', 'Joy']"
20354,李 嘉欣 如果 家里 坐 客 总是 规规矩矩 而 舒淇 家 便 大呼小叫 把 鞋子 扔 得 这 只 那一 只 就 如同 家里,"['Anger', 'Hate']"
20355,他 说 如果 做 朋友 更 喜欢 舒淇 她 可以 让 人 放松 下来,"['Joy', 'Love']"
20356,那么 反过来说 一个 女人 面对 优雅 男人 感觉 如何 呢,['Anxiety']
20357,参与 人 不 多 但 却 众口 异词,['Anxiety']
20358,神 啊 一个 喜欢 使用 香水 男人 还 微笑 寡言 还 不 把 人 闷 死,"['Anxiety', 'Sorrow']"
20359,理解 优雅 男人 应该 类似 于 余 秋雨 一类 学者,"['Love', 'Joy']"
20360,他 可以 讲 一大 套 理论 讲究 仪表 和 姿态 不 说 粗话 不 大声 说话 总是 干干净净,"['Love', 'Joy']"
20361,特 绅士 特 谨小慎微,"['Love', 'Joy']"
20362,应该说 这样 男人 值得 尊重 但 很 难 走近,"['Anxiety', 'Sorrow']"
20363,像 幅 画 极 欣赏 价值,"['Love', 'Joy']"
20364,优雅 男人 值得 欣赏 但 远 距离 欣赏 走近 会 让 人 不知所措,"['Anxiety', 'Sorrow']"
20365,一天 与 一个 久违 男 同学 坐 一起 让 体验 次 与 优雅 男人 近 距离 接触,"['Love', 'Joy']"
20366,他 喝 咖啡 样子 真是 优雅 轻 拿 轻 放 一小 口 小口 地 抿 着 杯子 咖啡 始终 微笑 地 注视 着 轻声 谈吐 温文尔雅 举止 让我 拘束,"['Anxiety', 'Sorrow', 'Anger']"
20367,小时候 交流 过程 一直 禁锢 着 思想 不 知道 该 谈 些 什么 才能 适应 他 优雅,"['Anxiety', 'Sorrow']"
20368,有种 没有人 约束 而 自 被 约束 感 全然 不 能 放松,"['Anxiety', 'Sorrow']"
20369,谈话 过程 很 累 临别 他 说 找 机会 再 聚,"['Anxiety', 'Sorrow']"
20370,嘴里 说 好 心 里 却 极其 拒绝,"['Anxiety', 'Hate']"
20371,应该 说 优雅 男人 好 男人 但 不 优雅 男人 也不 不 好 男人,"['Love', 'Joy']"
20372,其实 觉得 男人 应该 粗犷 而 豪放 大 口 饮酒 大声 说话 而且 大踏步 地 前进,"['Love', 'Joy']"
20373,男人 特征 应 显 阳刚 应 显 洒脱 应 显 幽默 这样 男 人才 女性 垂青 男人,"['Love', 'Joy', 'Expect']"
20374,电视剧 亮 剑 中的 李 云龙 便 这样 一个 粗犷 型的 男人 他 没有 文化 也 不 优雅 但 却 被 知识型 女子 深 爱,"['Love', 'Joy']"
20375,而且 这 形象 也 很 受 女性 观众 喜欢,"['Love', 'Joy']"
20376,絮絮叨叨 说 这么 多 其实 最想 告诉 男性 朋友 句 话 ： 男人 你 无需 优雅,"['Anxiety', 'Expect']"
20377,爱 没有 对 与 错 因为 爱 心理 和 生理 澎湃 种 感觉 和 冲动 人 很 难 掌控,"['Anxiety', 'Sorrow']"
20378,爱 这 东西 四季 温度计 它 随时 发生 着 变化,"['Sorrow', 'Anxiety']"
20379,所以 情 变 不 生活 意外 甚至 点 令 人 习已为常 司空见惯,['Sorrow']
20380,其实 很 羡慕 那些 感情 上 拿 得 起 放 得 下 人 爱 来 就 爱 死去活来 爱 尽 就 坦然 说 再见 找 没 人 地方 偷偷 伤心 几 天 然后 重新 寻找 新 爱,['Love']
20381,但 这 世上 真正 能够 如此 洒脱 人 还 为数不多 尤其 女人,"['Anxiety', 'Sorrow']"
20382,女人 们 大多 把 爱 投入 得 太 深 特别 结 婚 女人 她 会 把 大部分 爱 放 家中 给 孩子 给 男人,"['Sorrow', 'Anxiety']"
20383,即使 情感 上 偶尔 走神 也 不会 走 得 太 远 抛弃 家庭 抛弃 男人,"['Sorrow', 'Anxiety']"
20384,所以 很少 听说 男人 被 女人 抛弃 而 自绝 于 生命,"['Anxiety', 'Sorrow']"
20385,又一个 年轻 女子 因 情 变 而 结束 一个 面目 清秀 纸 媒 编辑,"['Sorrow', 'Anxiety']"
20386,不 知道 她 跳 河 瞬间 是否 存 份 侥幸 希望 有人 救 她 上岸,"['Anxiety', 'Sorrow']"
20387,活 得 好好 除了 绝望 极点 谁 会 肯 舍弃 生命 和 她 亲人 呢,"['Sorrow', 'Anxiety']"
20388,可是 为了 一个 负心 男人 放弃 最 美丽 生命 值 吗,"['Sorrow', 'Anxiety']"
20389,唉,['Sorrow']
20390,让 无法 不 叹息,"['Sorrow', 'Anxiety']"
20391,我想 起 那个 从 ２４ 楼 跳 下去 叫 姜 岩 女子 那个 曾经 轰动 网络 因 情 变 而 自杀 事件 至今 心 余悸,"['Sorrow', 'Anxiety']"
20392,在想 ： 为什么 被 抛弃 自杀 总是 女人,"['Sorrow', 'Anxiety', 'Hate']"
20393,因为 她们 生性 懦弱 还是 男人 们 太 狠心 呢,"['Anxiety', 'Sorrow']"
20394,难道 女人 失去 这个 男人 就 真的 活 不 成 吗,"['Sorrow', 'Anxiety']"
20395,世界 上 很多 男人 啊 就 没有 爱 再 出现 也 不至于 拿 生命 当 筹码 索 一个 公证 索 一个 让 负心人 背 一辈子 情 债 结局 啊,"['Sorrow', 'Anxiety', 'Hate']"
20396,被 爱 对于 女人 真的 比 生命 还 重要 吗,"['Anxiety', 'Sorrow']"
20397,我还 在想 为什么 女人 就 不 能 让 男人 为 自杀 回 呢,"['Anger', 'Anxiety', 'Sorrow']"
20398,现在 姑且 不再 谈 女 编辑 死 值 与 不 值 但 她 死 足 可以 让 负 他 人 和 他 新爱 背负 一个 无形 沉重 包袱,"['Anxiety', 'Sorrow']"
20399,人们 指责 这个 男人 也 指责 着 第三者,"['Anger', 'Sorrow']"
20400,也许 他们 真爱 但 他们 今后 生活会 因 女 编辑 离 世 而 无法 轻松,"['Anxiety', 'Sorrow']"
20401,一个 生命 因 他 情变 而 逝 他 用 情感 背叛 成 间接 杀人者 如此 能 心安 理得 地 过 快乐 生活 吗,"['Anxiety', 'Sorrow']"
20402,我想 任何 一个 点 善 良心 人 都 无法 做到,"['Sorrow', 'Anxiety']"
20403,所以 现在 我想 说 ： 男人 们 别 轻易 地 对 已经 嫁 给 你 女人 说 又 找到 真爱 那 会 她 命,"['Sorrow', 'Anxiety', 'Expect']"
20404,女人 们 别 轻易 因 男人 对 背叛 而 交出 生命 那 会 伤 你 亲人 们 心,"['Sorrow', 'Anxiety', 'Expect']"
20405,长久 以来 都 不 很 喜欢 暧昧 这个 词 也 不 喜欢 别人 用 这 词 来 修饰 和 别人 关系 因为 种 底下 情 感觉 偷偷摸摸 不 能 见天日,"['Hate', 'Anger']"
20406,因为 暧昧 可能 惹 来 不 必要 猜忌 和 误会,"['Sorrow', 'Anxiety']"
20407,暧昧 话语 暧昧 短信 暧昧 信 暧昧 礼物 都 无不 让 人 遐想 联翩,"['Anxiety', 'Sorrow']"
20408,而且 与 暧昧 待 久 会 难以 自拔 这种 若即若离 感觉 不 爱情 也 不 友情 却 希望 胜 却 友情 达到 爱情,"['Anxiety', 'Sorrow']"
20409,不 喜欢 和 网络 上 陌生人 聊天 因为 聊 多 便 会 变成 种 打 开心 扉 倾诉 再 久 点 就 会 变成 人 间 暧昧,"['Sorrow', 'Anxiety']"
20410,感情 没有 明确 前 以 暖 昧 投石问路 本 无可 厚非,"['Sorrow', 'Anxiety']"
20411,但 如果 惧怕 承担 责任 只 暖 昧 余 爱情 免 谈 也 只是 造就 场 虚无飘渺 风花雪月 与人 与 己 又 何 益 再 凄 美 也 终将 不过 过眼烟云,"['Sorrow', 'Anxiety']"
20412,当 暖 昧 遭遇 暖 昧 只是 心理 素质 过硬 之人 上演 场 心理 游戏 因为 寂寞 所以 暖 昧,"['Sorrow', 'Anxiety']"
20413,分别 多年 情人 如果 偶然间 联系 再 用 些 暧昧 话语 问候 和 聊天 必定 会 让 旁边 人 误会 和 猜疑 也 会 让 身边 恋人 变 得 不安 和 心痛,"['Sorrow', 'Anxiety']"
20414,当然 会 有人 解释 说 那 没 什么 只 问候 而已 又不是 你 缠 绵,"['Anger', 'Hate']"
20415,问候 好 但是 如果 不 爱 就 起 收起 所有 关于 暧昧 一切 包括 问候,"['Sorrow', 'Anxiety']"
20416,如果 一个 人 向 另外 一个 人 表白 而 最后 以 失败 告终,"['Sorrow', 'Anxiety']"
20417,那 就要 保持 最 原本 距离 或者 远离,"['Sorrow', 'Anxiety']"
20418,因为 偶尔 一个 暧昧 话语 便 会 让 爱 一方 陷入 遐想 而 被 爱 一方 又 心 温存 得到 感情 慰藉,"['Sorrow', 'Hate']"
20419,但是 请 明白 这 场 空 游戏 不要 因为 想得到 慰藉 或者 不 想 失去 一个 朋友 那么 简单 理由 而 去 和 别人 暧昧 这样 人 自私 而 又 不 成熟,"['Anger', 'Hate']"
20420,爱 就 明明白白 爱 就 轰轰烈烈 爱 就 正大 光明 爱 不 爱 就 让 暖 昧 走开,"['Sorrow', 'Hate']"
20421,也许 有些 爱 违背 道德 违背 伦理 但 至少 比 暖 昧 来 磊落 来 痛快,"['Love', 'Joy', 'Hate']"
20422,暖 昧 只 不过 层 虚假 外衣 究 其 本质 实则 不 想 承担 爱 责任,"['Sorrow', 'Hate', 'Anger']"
20423,暖 昧 人 都 处于 种 观望 状态 好 则 继续 不好 则 脚底 抹油 溜之大吉,"['Anger', 'Hate']"
20424,暖 昧 为 自由 来去 大开方便之门 因为 不 爱 无法 较真 也 不 能 较真,"['Sorrow', 'Anxiety', 'Hate']"
20425,世人 所 追求 爱 心心相印 默契 两小无猜 情怀 同甘共苦 相伴 偕 手 白 头 幸福,"['Love', 'Joy', 'Expect']"
20426,爱 真的 跟 暖 昧 无关 爱 种 理解 种 宽容 份 责任,"['Love', 'Joy']"
20427,不 爱 就 请 收起 你 暖 昧 别 让 暖 昧 晃 花 你 眼 迷惑 你 心,"['Sorrow', 'Expect', 'Hate']"
20428,曾经 放飞 过 许多 梦想,"['Joy', 'Love']"
20429,像 放风筝 一样 看着 它们 美丽 飞舞 总是 灿烂 地 笑 以为 天 这些 飞舞 会 成为 拥有 礼物,"['Joy', 'Love', 'Expect']"
20430,但 当我 看着 它们 一个个 断 线 没有 回归 时候 心 也 起 断 方向,"['Sorrow', 'Anxiety']"
20431,如同 不 记得 小时候 模样 那些 一个个 像 蝴蝶 一样 美丽 梦想 和 如 阳光 一样 灿烂 年轻 笑脸 随 岁月 起 流逝,"['Sorrow', 'Anxiety']"
20432,模糊 记忆,"['Sorrow', 'Anxiety']"
20433,我知道 稚嫩 梦想 不 掺杂 飞尘 污浊 它 一个 纯真 希望,"['Love', 'Joy']"
20434,成长 鲜活 过程,"['Love', 'Joy']"
20435,这个 过程 洒满 欢笑 和 泪水 路上 铸造 一个 人 历史,"['Love', 'Joy']"
20436,一个 小 女生 历史 被 演绎 为 成熟 女人,"['Love', 'Joy']"
20437,生活 一个 梦想 世界 里 无法 脱离 对 美好 事物 向往,"['Love', 'Joy']"
20438,也许 正是 因为 梦想 才 让 满怀 希望 地 走 人生 途中,"['Joy', 'Love']"
20439,梦想 有时 像 肥皂泡 吹 得 越 大 越 容易 破灭,"['Sorrow', 'Anxiety']"
20440,可是 因为 被 吹 大 肥皂泡 具有 强烈 刺激性 和 挑战性 总是 比 谁 泡 最 大 才 最 美丽,"['Love', 'Joy']"
20441,于是 一个 接 一个 很 大 很 大 泡泡 破灭,"['Sorrow', 'Anxiety']"
20442,一次次 经受 打击 一次次 又 心有 不甘,"['Anxiety', 'Sorrow']"
20443,所以 许多 年 以后 梦想 仍 途中,"['Sorrow', 'Anxiety']"
20444,Ｉ　ｈａｖｅ　ａ　ｄｒｅａｍ,"['Joy', 'Love']"
20445,我有 一个 梦想 从来 都,"['Joy', 'Love']"
20446,这么 多 年 以来 没有 改变 梦想 存在 改变 梦想 内容,"['Sorrow', 'Anxiety']"
20447,因为 梦想 随着 生命 进程 不断 演变,"['Love', 'Joy']"
20448,２０ 岁 梦想 与 ３０ 岁 不同 ４０ 岁 梦想 变 得 成熟,"['Love', 'Joy']"
20449,梦想 会 从 简单 变 得 复杂 会 从 感性 变 得 理性 会 从 虚无 变 得 现实,"['Joy', 'Love']"
20450,一个 人 成长 过程 为什么 总是 经受 打击 呢,"['Anxiety', 'Sorrow']"
20451,很多 时候 因为 梦想 牵扯,"['Anxiety', 'Sorrow']"
20452,如果 一个 美好 愿望 只 一个 空想 如何 能够 快乐,"['Sorrow', 'Anxiety', 'Anger']"
20453,偏偏 人生 愿望 只是 空想 这样 现象 极多 地 伴随 着 有时 无论 如何 沮丧 如何 流泪 如何 呐喊 梦想 也 不肯 与 现实 完美 统一,"['Sorrow', 'Anxiety']"
20454,小时候 梦想 简单 只是 一两 句 夸奖,"['Joy', 'Love']"
20455,哪怕 说 你 真是 一个 漂亮 小姑娘 哪怕 说 你 懂事 好 孩子,"['Love', 'Joy']"
20456,后来 梦想 长大 做 好学生,"['Love', 'Expect', 'Joy']"
20457,再 后来 梦想 嫁 好 丈夫,"['Expect', 'Joy', 'Love']"
20458,简单 梦想 可以 获取 成为 现实 但 越 来 越大 梦想 成为 难以 达到 一个 终点,"['Anxiety', 'Sorrow']"
20459,其实 梦想 没有 终点,"['Joy', 'Love']"
20460,一个 梦想 实现 还 会 滋生 另 一个 更 大,"['Love', 'Joy']"
20461,但 点 无论 梦想 多么 难于 实现 始终 不 愿 放弃,"['Joy', 'Love']"
20462,我的 朋友 一直 梦想 彩票 大奖,"['Love', 'Joy']"
20463,她 说 她 一定 ５００万 我知道 这 句 笑谈,"['Love', 'Joy']"
20464,但 她 一直 坚持 许多 年 只是 偶尔 小 但 仍 不 放弃,"['Love', 'Joy']"
20465,象这样 梦想 实现 机率 很 小 但 她 宁愿 一次次 失望 也 执著 地 坚守 着 这 梦想,"['Love', 'Joy']"
20466,我想 也许有 一天 她 执著 真的 感动 上苍 助 她 梦想 成 真 呢,"['Love', 'Joy']"
20467,奥 巴马 如果 没有 当 总统 梦想 不 会 参加 竞选 他 参加 竞选 时候 也 未必 料定 会 竞选 成功,"['Love', 'Joy']"
20468,但 现在 他 真的 入主 白宫 梦想 成 真,"['Love', 'Joy']"
20469,其实 无论 怎样 梦想 无非 想 生活 好 一些 自我 价值 体现 完美 一些,"['Love', 'Joy']"
20470,每 一个 梦想 都 前进 动力 没有 它 存在 就 会 找 不 方向 和 生活 下去 理由,"['Love', 'Joy']"
